year,location_code,coal_metal_export_share,oil_exports_share,primary_exports_share_1,primary_exports_share_2,trade_to_gdp,exp_to_gdp,imp_to_gdp,exp_minus_imp,res_rents
1965,POL,0.158538796752625,0.0189615006577678,0.475140533629319,0.633337452804147,,,,,
1965,PRT,0.0154364039966419,0.011888272002884,0.390286400018187,0.402182791316251,48.3339531461499,22.4347413747715,25.8992117713784,-3.4644703966069,
1965,SWE,0.135676951939439,0.00280819146293446,0.349201685232778,0.353644790460823,44.4004541560109,21.8565762927295,22.5438778632814,-0.687301570551899,
1966,AUT,0.0338856425766622,0.00300330612911226,0.176673533146655,0.181149206990102,48.9255425298678,23.708681403716,25.2168611261517,-1.5081797224357,
1966,BEL,0.111973134657783,0.023068625287111,0.132396064002406,0.160455175516679,88.0357457342498,43.6661054948653,44.3696402393845,-0.703534744519203,
1966,DEU,0.0662219972771255,0.0116983429009204,0.0636040211533196,0.099790489401874,,,,,
1966,DNK,0.00954631146390877,0.0094290349102981,0.558622988968884,0.568809714184473,59.3351573013005,28.5519489369917,30.7832083643087,-2.231259427317,
1966,ESP,0.0378170416754011,0.0202202385029261,0.591369506576922,0.624064899583723,22.4491043901193,8.89285036672404,13.5562540233952,-4.66340365667116,
1966,FIN,0.0366970107977232,0.000323402936695412,0.401010418985105,0.401885943285208,39.3287643183973,18.6973418368438,20.6314224815535,-1.9340806447097,
1966,FRA,0.0489978958126563,0.0250121465517461,0.228896528145556,0.255958006646068,26.537151928557,13.2884135319226,13.2487383966344,0.039675135288201,
1966,GBR,0.0537449364942304,0.0242089683870576,0.103030304680773,0.132158938815687,37.6527939698256,18.7531405373601,18.8996534324654,-0.1465128951053,
1966,GRC,0.0688698038776708,0.00446514636103009,0.775523784056069,0.780017951795491,28.6438713248247,10.4989522772474,18.1449190475773,-7.6459667703299,
1966,HUN,0.0382641020255606,0.0255967262207226,0.455646117468512,0.48591096024987,,,,,
1966,IRL,0.0320815976712852,0.00553867614830372,0.614239699593736,0.623542462111414,75.4163262318285,34.5363334338156,40.8799927980129,-6.3436593641973,
1966,ITA,0.01667419346082,0.0629221482704414,0.150880881696071,0.214407641300136,27.7056058298763,14.698292555773,13.0073132741033,1.6909792816697,
1966,NLD,0.0525378276605247,0.0671906204620711,0.311963727437918,0.3928413502623,84.208825838531,41.6514807868452,42.5573450516858,-0.905864264840602,
1966,POL,0.157177550349599,0.00942688737199187,0.467391500908968,0.602037918170533,,,,,
1966,PRT,0.0143200729000164,0.0121405416710237,0.372593776609253,0.385009187194694,48.2452358081908,22.682341906299,25.5628939018918,-2.8805519955928,
1966,SWE,0.127990999621903,0.00277521688972366,0.326714025839975,0.331347913664982,43.355038331488,21.4181214219423,21.9369169095457,-0.518795487603402,
1967,AUT,0.0361628799821736,0.00286004228038407,0.173230119116741,0.177403598484522,48.3085412151414,23.7042547228676,24.6042864922738,-0.900031769406201,
1967,BEL,0.101768896562775,0.0247124953531422,0.137796582314784,0.167827807441827,84.9542938596995,42.6867324128493,42.2675614468502,0.419170965999101,
1967,DEU,0.063009708211799,0.0124493806021769,0.064430857604455,0.100011512029582,,,,,
1967,DNK,0.00961040731250984,0.0108667784162179,0.537806344410386,0.549384674300903,57.3370432495437,27.3355832797873,30.0014599697564,-2.6658766899691,
1967,ESP,0.0502870619092504,0.0426146912609736,0.560492258704688,0.61274025833709,20.4347228294671,8.55111556951094,11.8836072599562,-3.33249169044526,
1967,FIN,0.032364491727096,0.00338348717256263,0.359417990018623,0.363085874135233,38.3132564956308,18.5242368210111,19.7890196746197,-1.2647828536086,
1967,FRA,0.0458514707316399,0.0250776047244395,0.219379303379244,0.246222986928524,26.2489789174584,13.1449321780713,13.1040467393871,0.0408854386842012,
1967,GBR,0.0570402544475939,0.0241286796739718,0.102562053999801,0.130006024794026,37.9907331660299,18.4760516243004,19.5146815417295,-1.0386299174291,
1967,GRC,0.0973749684158885,0.00827180963587439,0.739630728712309,0.748061150528492,27.3931715597711,9.93638118191299,17.4567903778581,-7.52040919594511,
1967,HUN,0.0401269440741789,0.0363354728321102,0.465415517163159,0.506665860123876,,,,,
1967,IRL,0.0341356074822527,0.0150326229957059,0.599112244920674,0.616984214966731,73.8273013291116,35.1014495577274,38.7258517713842,-3.6244022136568,
1967,ITA,0.0140447839524304,0.0651232840664281,0.144233294021039,0.210059229531698,27.9617832066279,14.4631802456824,13.4986029609455,0.964577284736901,
1967,NLD,0.0494288354988016,0.070533297107426,0.30667239973995,0.390242293099935,81.3597140757436,40.4676310118428,40.8920830639007,-0.424452052057902,
1967,POL,0.168476656470426,0.0119769192277656,0.441345443201494,0.589963507088167,,,,,
1967,PRT,0.0156333295478078,0.0102743615265911,0.352457362735732,0.364568817513177,47.0965716232516,22.7972083455592,24.2993632776924,-1.5021549321332,
1967,SWE,0.10970525212738,0.00444810390233,0.296594855091946,0.302674328583506,42.0983553264323,21.1060896213208,20.9922657051115,0.113823916209299,
1968,AUT,0.0375993730860048,0.00326809853273254,0.161209180990483,0.167181361681944,49.013881174705,24.309171420419,24.704709754286,-0.395538333867002,
1968,BEL,0.104967702206424,0.0289661000084273,0.125946545679396,0.159019547221689,89.2725658349821,44.8669093217312,44.4056565132509,0.461252808480303,
1968,DEU,0.0641624359712397,0.0126759046947202,0.0582017316507325,0.0938152714863639,,,,,
1968,DNK,0.0122303491213724,0.0110213469214809,0.497102381730425,0.510449484581215,57.3598790577062,27.6631535297528,29.6967255279534,-2.0335719982006,
1968,ESP,0.0458947601210798,0.0749483752366999,0.48549060802499,0.568203568812285,23.1690212865005,10.5686127545785,12.600408531922,-2.0317957773435,
1968,FIN,0.0365429651862553,0.00207908212374389,0.347485711192839,0.350521193413227,41.5364907443325,21.3040894265704,20.2324013177622,1.0716881088082,
1968,FRA,0.0467035163667316,0.022038991553467,0.223021902056481,0.247064159275321,26.6357421629424,13.1742493206123,13.4614928423301,-0.2872435217178,
1968,GBR,0.0594615051882299,0.025969350914454,0.101003791207476,0.130519422310405,42.1957976971383,20.6995154973438,21.4962821997945,-0.7967667024507,
1968,GRC,0.103478735475346,0.0073233701506686,0.703831707912615,0.711857073093662,26.7293939874267,8.94470044174044,17.7846935456862,-8.83999310394576,
1968,HUN,0.0566736253672849,0.0402483431492967,0.41783235752386,0.464753675018554,,,,,
1968,IRL,0.0391098266900005,0.0119918708013253,0.550721726933616,0.565195348291869,78.8544792144789,36.0214142448746,42.8330649696043,-6.8116507247297,
1968,ITA,0.0169511437842548,0.0643114901653956,0.125673449996426,0.190668735591158,28.5140999078899,15.2407957181034,13.2733041897865,1.9674915283169,
1968,NLD,0.0460909603205599,0.0744327268488251,0.30595183543532,0.390463246437134,81.4302331657933,40.9376263598006,40.4926068059927,0.445019553807903,
1968,POL,0.178826617081651,0.0196596840892143,0.430881199337575,0.594348082938687,,,,,
1968,PRT,0.0142065209939178,0.00917473873909168,0.359798141056405,0.369220183935515,45.4948659765489,20.9603014646203,24.5345645119285,-3.5742630473082,
1968,SWE,0.119880048961901,0.00864812520311041,0.292030205034984,0.302203191888882,43.14854906935,21.5645986027319,21.5839504666182,-0.0193518638863033,
1969,AUT,0.0376684417758113,0.00363034523529929,0.158509927601199,0.163896836698594,52.7252596626323,26.8480017913189,25.8772578713134,0.9707439200055,
1969,BEL,0.0961566515408395,0.0299483130742097,0.128118316512444,0.161390119018593,96.4912899323802,48.8002811996644,47.6910087327158,1.1092724669486,
1969,DEU,0.055930232299731,0.0106675067458986,0.0608377392934513,0.0906834373633993,,,,,
1969,DNK,0.0158069389264716,0.0125781735875182,0.460244667746585,0.478531732526909,57.9455106144874,27.5513295417051,30.3941810727823,-2.8428515310772,
1969,ESP,0.0442283478203886,0.0512701332621853,0.448553868909703,0.51307345568927,24.4614859064338,11.3329121651617,13.1285737412721,-1.7956615761104,
1969,FIN,0.037624015139883,0.00446297258948607,0.322407914769711,0.328909517739969,44.9820990066287,22.7032684355149,22.2788305711138,0.424437864401099,
1969,FRA,0.0457155387708838,0.0181554707985602,0.230393007723346,0.251586750500887,28.8136286937171,14.0116224489398,14.8020062447772,-0.7903837958374,
1969,GBR,0.0591552400423244,0.0224170115391225,0.095618242324517,0.122162345203648,42.555612002484,21.4833629003566,21.0722491021274,0.411113798229199,
1969,GRC,0.0978797970710016,0.0100726518473856,0.624345827190036,0.634675987206241,27.1472143795091,9.06415340736086,18.0830609721483,-9.01890756478744,
1969,HUN,0.0613177201561318,0.0299863668029986,0.441542251244154,0.47740022599774,,,,,
1969,IRL,0.0455668835026831,0.0409438535815906,0.513458132679345,0.557681101099239,78.468157150235,34.6197718315395,43.8483853186955,-9.228613487156,
1969,ITA,0.0151933082157698,0.0534100793401752,0.121737403749897,0.175946590938092,30.3906037756984,15.8441183215368,14.5464854541615,1.2976328673753,
1969,NLD,0.0458835949391951,0.0733302053383236,0.295301733309328,0.376131579473806,84.629134512644,42.4568087379793,42.1723257746646,0.284482963314701,
1969,POL,0.194204838637804,0.0213512645881665,0.438703100289467,0.614083940898885,,,,,
1969,PRT,0.0132592556456334,0.00976565964769119,0.344129738695429,0.354226907452413,44.0157768087661,20.4586328977221,23.557143911044,-3.0985110133219,
1969,SWE,0.116904333988005,0.00651483062830076,0.281557645004106,0.289668056484273,45.8814591536233,22.8423047837807,23.0391543698427,-0.196849586061997,
1970,AUT,0.0321942720430246,0.00325150741337987,0.154769899353691,0.15877814325453,54.86039174788,27.3917570099059,27.4686347379741,-0.0768777280682009,0.376748306225297
1970,BEL,0.0948764568333753,0.0237369964148508,0.125990252175987,0.153315241131225,87.0758025041546,44.4875972111773,42.5882052929773,1.8993919182,0.16140433546404
1970,DEU,0.0529683480251278,0.0104470738175077,0.0618151272597974,0.0904293306525292,31.8155483722306,15.1700213743282,16.6455269979024,-1.4755056235742,0.228482220155311
1970,DNK,0.0202215032354405,0.0143090772894524,0.449401406904225,0.473590045774407,57.1346328077322,27.1508585124731,29.9837742952591,-2.832915782786,0.0681236465643812
1970,ESP,0.0410609666351273,0.0446991490730918,0.451856604002001,0.509574918841771,25.8499835480875,12.1887969624684,13.6611865856191,-1.4723896231507,0.20065482651123
1970,FIN,0.0380983891991285,0.00391477982414097,0.317338013732336,0.325869713246879,49.3846910419816,23.8523447816625,25.5323462603191,-1.6800014786566,1.79010682009005
1970,FRA,0.0459208684102689,0.0150069038059224,0.212019575536129,0.230577176597244,31.4189565466435,15.9811611958822,15.4377953507613,0.543365845120899,0.156422000040751
1970,GBR,0.0572464782604692,0.0237605604665887,0.0927122334747592,0.120814401851006,41.9020164918918,21.3531112376265,20.5489052542653,0.8042059833612,0.0735056624614053
1970,GRC,0.0887976090453635,0.00719234656394978,0.582061887192725,0.589531590988731,23.1099432945152,7.88292633821839,15.2270169562968,-7.34409061807841,0.210334355494581
1970,HUN,0.0494569349565057,0.0218657037874342,0.445687713749649,0.468394684120298,,,,,
1970,IRL,0.0497625152044272,0.050822860601011,0.533468598089664,0.589051440895388,74.3369967119943,33.0522044341872,41.2847922778071,-8.2325878436199,0.427276416235396
1970,ITA,0.0147055115112145,0.0522739700632771,0.1179967547763,0.171392778313297,30.1912584220186,15.2108509384409,14.9804074835777,0.230443454863201,0.0640285359619882
1970,NLD,0.044456722874747,0.0896430638341677,0.292385169302153,0.388888165294942,86.4466984354809,43.1424670553163,43.3042313801646,-0.161764324848299,0.0716030966742266
1970,POL,0.216740848847916,0.0197720664927047,0.398766729196196,0.586616643042985,,,,,
1970,PRT,0.0152665812262644,0.0171864291136634,0.352434488008122,0.370069632903365,43.2081224228401,19.1072630836026,24.1008593392375,-4.9935962556349,0.40203897973455
1970,SWE,0.0995416904760977,0.0062094625309569,0.258142269024408,0.266577067164017,45.0627185753444,22.5756845854154,22.487033989929,0.0886505954863992,0.817565064938131
1971,AUT,0.027555473932459,0.00360520970079127,0.145306140470719,0.149802734110665,54.3804711459358,27.0353547009084,27.3451164450274,-0.309761744119001,0.340224293538453
1971,BEL,0.0713762579499898,0.0285939333266395,0.126829228851709,0.15873314328244,84.9490549800667,43.3111788480817,41.6378761319849,1.6733027160968,0.150260808999659
1971,DEU,0.0476344361077517,0.0110068814294241,0.0607081681593501,0.0895588851872426,30.9459003050632,14.6001387452274,16.3457615598358,-1.7456228146084,0.236703051073063
1971,DNK,0.0123860192635267,0.0187353358822123,0.434599309657925,0.456630600276721,55.6744907654822,26.8244495558747,28.8500412096074,-2.0255916537327,0.0558222256312569
1971,ESP,0.0287616554694955,0.0319790057831824,0.405716689214307,0.443274798891652,25.9287886400268,13.0758457472537,12.8529428927731,0.2229028544806,0.166662360388175
1971,FIN,0.0297275688778847,0.00195312348833195,0.297036530800684,0.299330589853355,47.4072297388356,22.5513427363596,24.8558870024761,-2.3045442661165,1.40718168149735
1971,FRA,0.0360545349259309,0.0161286532521883,0.21898091591554,0.237796573002446,32.0089591417485,16.4816822643232,15.5272768774252,0.954405386898001,0.141591531052031
1971,GBR,0.0444112806816832,0.0259770157340994,0.0891013241916615,0.118208908552191,41.5541074597437,21.4341250410779,20.1199824186658,1.3141426224121,0.0869352648710192
1971,GRC,0.0861321946352498,0.0031309189829333,0.561159328849146,0.564439219986805,23.3191999373868,8.1568631726586,15.1623367647282,-7.0054735920696,0.215819580351655
1971,HUN,0.0456166100309327,0.0119009236638441,0.429415327666612,0.442404898507596,,,,,
1971,IRL,0.0356730655566819,0.0525513767942027,0.517249778803065,0.573778043651917,72.1174763913576,32.2854553521996,39.832021039158,-7.5465656869584,0.270649480913477
1971,ITA,0.0131947947976399,0.0536990454865692,0.119852966139499,0.174758410911071,30.4894422046465,15.6286678887418,14.8607743159048,0.767893572837,0.0521121480348905
1971,NLD,0.0342967268196598,0.105864854856485,0.27422226012944,0.385440966099847,85.3728204964978,43.4063963131825,41.9664241833153,1.4399721298672,0.108533573715163
1971,POL,0.231965068348078,0.0141381950893657,0.335645600143376,0.5370252700523,,,,,
1971,PRT,0.00946456494977986,0.0177951565382298,0.320410781157004,0.338400016265633,44.6685975676484,19.6471926739932,25.0214048936552,-5.374212219662,0.338806004581712
1971,SWE,0.0981354013074003,0.00642838605175549,0.252568984043592,0.26155763294014,43.9357028681042,22.7988428076497,21.1368600604545,1.6619827471952,0.760132316908728
1972,AUT,0.0260167216222138,0.00359485837836696,0.144565736778329,0.149241138253021,54.2960192212936,26.9306664617911,27.3653527595025,-0.434686297711401,0.329919228489339
1972,BEL,0.0601192176998128,0.0285988819542004,0.130952580044873,0.161964955699256,84.5787180649479,43.6771381309046,40.9015799340434,2.77555819686121,0.121110521122483
1972,DEU,0.0451010674857782,0.0095251598939699,0.0641291122215433,0.0891675637090865,30.8344370581945,14.5930156736184,16.2414213845761,-1.6484057109577,0.192393753541385
1972,DNK,0.0108310410620357,0.0179663568746834,0.427478612043538,0.447389651401166,53.2212142231265,26.4065176139023,26.8146966092243,-0.408178995322,0.0571685996724363
1972,ESP,0.0243486601444703,0.033763949062624,0.352379477547157,0.390868458144181,27.2146600553767,13.4030631370601,13.8115969183166,-0.4085337812565,0.156327103438921
1972,FIN,0.0305529630677899,0.00136885512933689,0.271500611078692,0.273393432992809,47.7548605987513,23.6355806872824,24.1192799114689,-0.483699224186502,1.37849251862098
1972,FRA,0.0354966747510124,0.0152105820318454,0.231832945013952,0.249638104371759,32.470428853515,16.6231060727089,15.8473227808061,0.775783291902799,0.13158593462164
1972,GBR,0.0461803853652582,0.0246243484421952,0.0951710523224487,0.121928872638112,40.5230957768831,20.2048072119199,20.3182885649631,-0.113481353043202,0.0759651710201349
1972,GRC,0.0794202847160867,0.0178151935913764,0.533269901118633,0.551295878777492,25.317664166809,9.12991143695986,16.1877527298491,-7.05784129288924,0.173226931519643
1972,HUN,0.0464788308845412,0.014103756611946,0.459996495059382,0.477123003713371,,,,,
1972,IRL,0.0378230648846249,0.0310474991579209,0.497366991326733,0.533712952208253,67.5482851251683,30.898938384906,36.6493467402624,-5.7504083553564,0.276042243903837
1972,ITA,0.0124664021641021,0.0453189831185658,0.115280334963294,0.161812313831563,31.9205398429225,16.3644272693301,15.5561125735924,0.8083146957377,0.0541048502285817
1972,NLD,0.0350057724425704,0.103438915062379,0.273033343775353,0.381714039266689,82.6921021158178,43.3636810111324,39.3284211046854,4.035259906447,0.154374801130897
1972,POL,0.249222295824165,0.0181220612253717,0.334792546116156,0.539988645963012,,,,,
1972,PRT,0.00735967124311198,0.0158984776314561,0.314857102829924,0.331590703900875,46.2266886613462,21.3344521927334,24.8922364686128,-3.5577842758794,0.352352362709315
1972,SWE,0.0961799367176554,0.00643731164824639,0.248534845108745,0.258122653069183,43.3448890633332,22.6677487622303,20.6771403011029,1.9906084611274,0.636187332782992
1973,AUT,0.0255608813737299,0.00372889764320648,0.150122205730144,0.154735926542925,54.4568199360651,26.9193668906389,27.5374530454263,-0.618086154787399,0.408568236552023
1973,BEL,0.0711608851246745,0.0317761223924722,0.129299441129424,0.163018247276873,93.4462479046126,47.5311995597057,45.9150483449068,1.6161512147989,0.10886288621739
1973,DEU,0.0472649149849566,0.00982258303410233,0.0705388236188926,0.0950448893604686,31.8077841214888,15.3974036525952,16.4103804688935,-1.0129768162983,0.216484229869119
1973,DNK,0.0108705200506286,0.0211157023522202,0.455373888397635,0.477708136295259,57.83977988835,27.9729005136744,29.8668793746756,-1.8939788610012,0.063277272040823
1973,ESP,0.0233694559943765,0.0403614529697269,0.374730961271454,0.419439430382128,28.1388966248621,13.3854050745402,14.753491550322,-1.3680864757818,0.248594870730921
1973,FIN,0.0366761866442203,0.00228035140812563,0.263801457864843,0.26709436626324,48.4717251472445,23.5867284508131,24.8849966964314,-1.2982682456183,1.79774289613244
1973,FRA,0.0365310678256985,0.0176559410949735,0.236624954602587,0.25657076762223,34.4059723112064,17.5247221371069,16.8812501740996,0.643471963007301,0.148410492879544
1973,GBR,0.0532717311079338,0.0284326437948401,0.100952318798463,0.132136579635566,46.2486878133191,21.9800623457261,24.2686254675929,-2.2885631218668,0.0879581955451723
1973,GRC,0.0721907606533742,0.101692076976087,0.43516776033402,0.537558929486314,31.7303507050904,11.6374962107904,20.0928544943,-8.4553582835096,0.196723048251722
1973,HUN,0.0619880734856307,0.0136762080788438,0.437517496937095,0.453934515549321,,,,,
1973,IRL,0.0409227496101794,0.0464284253067422,0.481274065453488,0.53176253449287,75.145659517921,33.9787049169534,41.1669546009676,-7.1882496840142,0.742003394884047
1973,ITA,0.013443459272876,0.0564296538826998,0.115447281587606,0.173114720847329,34.1691483393825,16.1556998228957,18.0134485164868,-1.8577486935911,0.0778510800038202
1973,NLD,0.0365097051689836,0.100475602515896,0.283623003364917,0.387939348947902,86.1600117234006,45.4143859316735,40.7456257917272,4.6687601399463,0.18634501427715
1973,POL,0.230902833198643,0.014692713119946,0.359186011932264,0.543778236639208,,,,,
1973,PRT,0.00910091994703984,0.0141012841552298,0.306352647793541,0.321078441874515,47.2312838411103,20.9371326035157,26.2941512375945,-5.3570186340788,0.428535509323934
1973,SWE,0.0921903730225499,0.0052809876894032,0.255860702774964,0.264228259581718,48.1493442796945,25.6814370538288,22.4679072258657,3.2135298279631,0.970905227972507
1974,AUT,0.0262390351984325,0.0055078681558469,0.13418058133798,0.140257895092823,59.5677317780406,29.1143698982224,30.4533618798182,-1.3389919815958,0.631573009553033
